alunoid,campus,curso,forma_acesso_seletivo,frequencia,reprovacoes,rendabruta,ira,modalidade,genero,raca,idade,idioma,ficou_tempo_sem_estudar,razao_ausencia_educacional,quantidade_computadores,exclusivo_rede_publica,companhia_domiciliar,mae_nivel_escolaridade,pai_nivel_escolaridade,quantidade_notebooks,estado_civil,qtd_filhos,tipo_area_residencial,trabalha,situacao
138457,MTC,Técnico em Eletrotécnica,CON,77.0%,14.0,600.0,5.74,Concomitante,F,Branca,18,False,False,,0.0,False,Pai,Ensino médio completo,Ensino médio incompleto,0.0,Solteiro(a),0,Urbano,Nunca trabalhou,Matriculado
114144,MTC,Química,COT,87.0%,25.0,1000.0,5.92,Licenciatura,F,Branca,22,False,False,,0.0,False,Mãe,Ensino médio completo,Não sei informar,0.0,Solteiro(a),0,Urbano,Nunca trabalhou,Matriculado
136712,MTC,Técnico em Eletrotécnica,CON,77.0%,3.0,1250.0,8.12,Integrado,F,Branca,19,True,False,,0.0,False,Mãe,Ensino médio completo,Pós-graduação completa,0.0,Solteiro(a),0,Urbano,Nunca trabalhou,Matriculado
123667,MTC,Técnico em Mecânica,CON,92.0%,100.0,3200.0,0.12,Concomitante,F,Branca,20,False,False,,0.0,False,Mãe,Ensino médio completo,Não sei informar,0.0,Solteiro(a),0,Urbano,Nunca trabalhou,Matriculado
106657,MTC,Técnico em Eletrotécnica,CON,85.0%,37.0,1245.0,5.29,Concomitante,F,Branca,20,False,False,,0.0,False,Mãe,Ensino médio completo,Pós-graduação incompleta,0.0,Solteiro(a),0,Urbano,Nunca trabalhou,Matriculado
144144,MTC,Engenharia Elétrica Industrial,CON,90.0%,3.0,700.0,7.92,Bacharelado,F,Branca,21,False,False,,0.0,False,Mãe,Ensino médio completo,Ensino fundamental incompleto,0.0,Solteiro(a),0,Urbano,Nunca trabalhou,Matriculado
177354,MTC,Matemática,COT,72.0%,28.0,3000.0,6.21,Licenciatura,M,Amarela,21,False,False,,0.0,False,Sozinho,Ensino médio completo,Ensino superior completo,0.0,Solteiro(a),0,Urbano,Nunca trabalhou,Matriculado
106589,MTC,Técnico em Eletrônica,COT,97.0%,8.0,2438.26,7.75,Integrado,F,Branca,19,False,False,,0.0,False,Mãe,Ensino médio completo,Ensino médio incompleto,0.0,Solteiro(a),0,Urbano,Nunca trabalhou,Matriculado
152214,MTC,Técnico em Informática,CON,82.0%,2.0,10.0,7.04,Integrado,M,Branca,16,False,False,,0.0,False,Avó,Ensino médio completo,Ensino superior completo,0.0,Solteiro(a),0,Urbano,Nunca trabalhou,Matriculado
142348,MTC,Técnico em Automação Industrial,CON,94.0%,13.0,1759.37,6.1,Integrado,M,Preta,17,False,False,,0.0,False,Parentes,Ensino médio completo,Ensino superior incompleto,0.0,Solteiro(a),0,Urbano,Nunca trabalhou,Matriculado
120731,MTC,Técnico em Design de Móveis,COT,83.0%,11.0,0.0,6.98,Integrado,F,Branca,18,False,False,,0.0,False,Mãe,Ensino médio completo,Não sei informar,0.0,Solteiro(a),0,Urbano,Nunca trabalhou,Matriculado
122940,MTC,Técnico em Eletrotécnica,CON,82.0%,74.0,1000.0,1.98,Integrado,F,Branca,18,False,False,,0.0,False,Pais,Ensino médio completo,Ensino fundamental incompleto,0.0,Solteiro(a),0,Urbano,Nunca trabalhou,Matriculado
123389,MTC,Edificações,CON,92.0%,26.0,1300.0,6.59,Subsequente,F,Preta,20,False,False,,0.0,False,Pais,Ensino médio completo,Ensino fundamental incompleto,0.0,Solteiro(a),0,Urbano,Nunca trabalhou,Matriculado
107211,MTC,Técnico em Comunicação Visual,COT,67.0%,69.0,600.0,2.3,Integrado,F,Preta,20,True,False,,0.0,False,Outro,Ensino médio completo,Não sei informar,0.0,Solteiro(a),0,Urbano,Nunca trabalhou,Matriculado
127690,MTC,Química,CON,84.0%,11.0,1600.0,7.77,Licenciatura,M,Branca,20,False,False,,0.0,False,Avó,Ensino médio completo,Ensino médio incompleto,0.0,Solteiro(a),0,Urbano,Nunca trabalhou,Matriculado
121053,MTC,Técnico em Eletromecânica,COT,75.0%,60.0,1200.0,2.03,Integrado,M,Preta,18,False,False,,0.0,False,Mãe,Ensino médio completo,Não Estudou,0.0,Solteiro(a),0,Urbano,Nunca trabalhou,Matriculado
108849,MTC,Técnico em Design de Móveis,COT,75.0%,22.0,998.0,5.96,Integrado,F,Preta,19,False,False,,0.0,False,Mãe,Ensino médio completo,Ensino fundamental completo,0.0,Solteiro(a),0,Urbano,Nunca trabalhou,Matriculado
152668,MTC,Técnico em Eletromecânica,COT,96.0%,19.0,2.0,6.14,Integrado,M,Preta,16,False,False,,0.0,False,Tios,Ensino médio completo,Ensino fundamental completo,0.0,Solteiro(a),0,Urbano,Nunca trabalhou,Matriculado
110815,MTC,Técnico em Automação Industrial,COT,89.0%,21.0,2990.0,6.61,Integrado,M,Branca,19,True,False,,0.0,False,Pais,Ensino médio completo,Ensino médio incompleto,0.0,Solteiro(a),0,Urbano,Nunca trabalhou,Matriculado
148993,MTC,Técnico em Eletrotécnica,CON,80.0%,10.0,1338.0,7.08,Concomitante,M,Branca,17,False,False,,0.0,False,Mãe,Ensino médio completo,Ensino superior completo,0.0,Solteiro(a),0,Urbano,Nunca trabalhou,Matriculado
137863,MTC,Matemática,COT,75.0%,7.0,600.0,7.51,Licenciatura,M,Branca,20,False,False,,0.0,False,Mãe,Ensino médio completo,Não conhece,0.0,Solteiro(a),0,Urbano,Nunca trabalhou,Matriculado
169672,MTC,Técnico em Eletrotécnica,COT,97.0%,14.0,1212.0,6.83,Concomitante,M,Preta,19,False,False,,0.0,False,Mãe,Ensino médio completo,Ensino fundamental incompleto,0.0,Solteiro(a),0,Urbano,Nunca trabalhou,Matriculado
141681,MTC,Técnico em Eletrônica,COT,73.0%,12.0,1200.0,7.34,Integrado,M,Preta,18,False,False,,0.0,False,Mãe,Ensino médio completo,Ensino médio incompleto,0.0,Solteiro(a),0,Urbano,Nunca trabalhou,Matriculado
91193,MTC,Técnico em Eletromecânica,CON,78.0%,88.0,1800.0,1.74,Concomitante,F,Branca,21,True,False,,0.0,False,Pais,Ensino médio completo,Ensino fundamental completo,0.0,Solteiro(a),0,Urbano,Nunca trabalhou,Matriculado
114232,MTC,Física,CON,96.0%,15.0,520.0,6.84,Licenciatura,M,Branca,24,True,False,,0.0,False,Pais,Ensino médio completo,Ensino superior completo,0.0,Solteiro(a),0,Urbano,Nunca trabalhou,Matriculado
122709,MTC,Técnico de Segurança Do Trabalho,COT,97.0%,2.0,1100.0,8.47,Integrado,M,Preta,19,False,False,,0.0,False,Tios,Ensino médio completo,Ensino fundamental completo,0.0,Solteiro(a),0,Urbano,Nunca trabalhou,Matriculado
150675,MTC,Técnico em Eletrônica,COT,97.0%,2.0,1720.0,8.41,Integrado,M,Branca,17,False,False,,0.0,False,Parentes,Ensino médio completo,Ensino fundamental incompleto,0.0,Solteiro(a),0,Urbano,Nunca trabalhou,Matriculado
122770,MTC,Técnico em Eletrônica,COT,54.0%,100.0,1237.0,0.0,Concomitante,M,Branca,20,False,False,,0.0,False,Mãe,Ensino médio completo,Alfabetizado,0.0,Solteiro(a),0,Urbano,Nunca trabalhou,Matriculado
79331,MTC,Técnico em Design de Móveis,CON,83.0%,20.0,3583.51,6.56,Integrado,M,Preta,21,False,False,,0.0,False,Mãe,Ensino médio completo,Não sei informar,0.0,Solteiro(a),0,Urbano,Nunca trabalhou,Matriculado
149935,MTC,Técnico em Eletrotécnica,CON,74.0%,83.0,1200.0,1.69,Concomitante,M,Branca,18,True,False,,0.0,False,Mãe,Ensino médio completo,Ensino superior completo,0.0,Solteiro(a),0,Urbano,Nunca trabalhou,Matriculado
105432,MTC,Técnico em Eletrotécnica,COT,90.0%,50.0,775.0,3.81,Concomitante,F,Preta,21,True,False,,0.0,False,Mãe,Ensino médio completo,Ensino fundamental incompleto,0.0,Solteiro(a),0,Urbano,Nunca trabalhou,Matriculado
90316,MTC,Técnico em Eletrônica,COT,97.0%,17.0,4000.0,6.81,Integrado,F,Parda,22,False,False,,0.0,False,Mãe,Ensino médio completo,Não sei informar,1.0,Solteiro(a),0,Urbano,Nunca trabalhou,Matriculado
123312,MTC,Edificações,COT,98.0%,3.0,1925.01,8.24,Subsequente,F,Parda,20,False,False,,0.0,False,Mãe,Ensino médio completo,Ensino fundamental completo,1.0,Solteiro(a),0,Urbano,Nunca trabalhou,Matriculado
178410,MTC,Tecnólogo em Processos Químicos,CON,94.0%,7.0,2200.0,7.61,Tecnologia,F,Não Declarado,18,True,False,,0.0,False,Pais,Ensino médio completo,Ensino fundamental incompleto,1.0,Solteiro(a),0,Urbano,Nunca trabalhou,Matriculado
177601,MTC,Sistemas de Informação,CON,78.0%,18.0,1600.0,6.96,Bacharelado,M,Branca,19,True,False,,0.0,False,Pais,Ensino médio completo,Pós-graduação completa,1.0,Solteiro(a),0,Urbano,Nunca trabalhou,Matriculado
110334,MTC,Técnico em Eletromecânica,CON,77.0%,90.0,2000.0,0.11,Concomitante,M,Branca,21,True,False,,0.0,False,Avó,Ensino médio completo,Ensino superior completo,1.0,Solteiro(a),0,Urbano,Nunca trabalhou,Matriculado
106689,MTC,Segurança Do Trabalho,COT,85.0%,36.0,0.0,5.4,Subsequente,M,Parda,25,True,False,,0.0,False,Outro,Ensino médio completo,Ensino fundamental completo,1.0,Solteiro(a),0,Urbano,Nunca trabalhou,Matriculado
156756,MTC,Engenharia Civil,CON,89.0%,22.0,5000.0,6.48,Bacharelado,F,Parda,19,False,False,,0.0,False,Pais,Ensino médio completo,Pós-graduação completa,1.0,Solteiro(a),0,Urbano,Nunca trabalhou,Matriculado
148568,MTC,Técnico em Eletrotécnica,CON,64.0%,20.0,1127.0,6.37,Concomitante,M,Parda,17,False,False,,0.0,False,Pai,Ensino médio completo,Ensino fundamental incompleto,1.0,Solteiro(a),0,Urbano,Nunca trabalhou,Matriculado
93968,MTC,Técnico em Eletrotécnica,COT,75.0%,76.0,2137.0,2.05,Integrado,F,Parda,20,False,False,,0.0,False,Parentes,Ensino médio completo,Não sei informar,1.0,Solteiro(a),0,Urbano,Nunca trabalhou,Matriculado
65181,MTC,Técnico em Eletrotécnica,,56.0%,100.0,860.0,8.76,Integrado,M,Preta,22,False,False,,0.0,False,Mãe,Ensino médio completo,Ensino superior completo,1.0,Solteiro(a),0,Urbano,Nunca trabalhou,Matriculado
149732,MTC,Técnico em Mecânica,CON,58.0%,29.0,1100.0,4.62,Concomitante,M,Parda,19,False,False,,0.0,False,Mãe,Ensino médio completo,Não conhece,1.0,Solteiro(a),0,Urbano,Nunca trabalhou,Matriculado
152166,MTC,Técnico em Eletrônica,CON,99.0%,2.0,1400.0,8.91,Integrado,M,Parda,16,False,False,,0.0,False,Mãe,Ensino médio completo,Ensino fundamental incompleto,1.0,Solteiro(a),0,Urbano,Nunca trabalhou,Matriculado
111226,MTC,Técnico em Eletromecânica,COT,77.0%,45.0,0.0,3.95,Integrado,M,Parda,20,True,False,,0.0,False,Mãe,Ensino médio completo,Ensino superior incompleto,1.0,Solteiro(a),0,Urbano,Nunca trabalhou,Matriculado
95354,MTC,Técnico em Eletrotécnica,CON,82.0%,28.0,1094.0,3.32,Concomitante,F,Parda,22,False,False,,0.0,False,Pais,Ensino médio completo,Ensino fundamental completo,1.0,Solteiro(a),0,Urbano,Nunca trabalhou,Matriculado
147483,MTC,Técnico em Eletromecânica,CON,95.0%,4.0,1396.82,7.55,Integrado,M,Parda,17,False,False,,0.0,False,Pais,Ensino médio completo,Ensino superior incompleto,1.0,Solteiro(a),0,Urbano,Nunca trabalhou,Matriculado
106411,MTC,Técnico em Química,COT,89.0%,13.0,1054.0,7.44,Integrado,M,Amarela,19,True,False,,0.0,False,Avó,Ensino médio completo,Ensino fundamental incompleto,1.0,Solteiro(a),0,Urbano,Nunca trabalhou,Matriculado
114194,MTC,Engenharia Elétrica Industrial,CON,98.0%,10.0,3000.0,7.75,Bacharelado,M,Parda,21,True,False,,0.0,False,Pais,Ensino médio completo,Não Estudou,1.0,Solteiro(a),0,Urbano,Nunca trabalhou,Matriculado
147536,MTC,Técnico em Comunicação Visual,COT,98.0%,6.0,1656.0,7.99,Integrado,F,Preta,16,False,False,,0.0,False,Pais,Ensino médio completo,Ensino superior incompleto,1.0,Solteiro(a),0,Urbano,Nunca trabalhou,Matriculado
178760,MTC,Engenharia Mecânica Industrial,COT,65.0%,54.0,1500.0,1.75,Bacharelado,M,Parda,18,False,False,,0.0,False,Mãe,Ensino médio completo,Ensino fundamental completo,1.0,Solteiro(a),0,Urbano,Nunca trabalhou,Matriculado
153197,MTC,Técnico em Automação Industrial,COT,98.0%,4.0,3700.0,7.58,Integrado,F,Parda,16,False,False,,0.0,False,Tios,Ensino médio completo,Ensino fundamental completo,1.0,Solteiro(a),0,Urbano,Nunca trabalhou,Matriculado
153256,MTC,Técnico em Eletrotécnica,CON,93.0%,69.0,2200.0,3.34,Integrado,M,Parda,16,False,False,,0.0,False,Pais,Ensino médio completo,Ensino superior completo,1.0,Solteiro(a),0,Urbano,Nunca trabalhou,Matriculado
138967,MTC,Técnico em Mecânica,CON,83.0%,45.0,3458.0,2.52,Concomitante,M,Branca,18,True,False,,0.0,False,Pais,Ensino médio completo,Ensino superior completo,1.0,Solteiro(a),0,Urbano,Nunca trabalhou,Matriculado
111557,MTC,Edificações,COT,91.0%,41.0,1996.0,4.92,Subsequente,F,Parda,22,False,False,,0.0,False,Pais,Ensino médio completo,Ensino fundamental completo,1.0,Solteiro(a),0,Urbano,Nunca trabalhou,Matriculado
90330,MTC,Técnico em Mecânica,CON,78.0%,76.0,954.0,1.74,Concomitante,M,Parda,22,False,False,,0.0,False,Parentes,Ensino médio completo,Não sei informar,1.0,Solteiro(a),0,Urbano,Nunca trabalhou,Matriculado
176868,MTC,Tecnólogo em Processos Químicos,CON,99.0%,7.0,1600.0,7.49,Tecnologia,M,Branca,19,False,False,,0.0,False,Pais,Ensino médio completo,Ensino superior completo,1.0,Solteiro(a),0,Urbano,Nunca trabalhou,Matriculado
119892,MTC,Técnico em Eletromecânica,COT,98.0%,3.0,1100.0,8.02,Integrado,M,Parda,18,False,False,,0.0,False,Pais,Ensino médio completo,Ensino superior incompleto,1.0,Solteiro(a),0,Urbano,Nunca trabalhou,Matriculado
111479,MTC,Segurança Do Trabalho,COT,68.0%,100.0,1200.0,0.0,Subsequente,M,Preta,24,True,False,,0.0,False,Mãe,Ensino médio completo,Não sei informar,1.0,Solteiro(a),0,Urbano,Nunca trabalhou,Matriculado
134151,MTC,Técnico em Eletromecânica,CON,97.0%,5.0,4000.0,8.19,Integrado,M,Preta,17,True,False,,0.0,False,Pai,Ensino médio completo,Ensino superior completo,1.0,Solteiro(a),0,Urbano,Nunca trabalhou,Matriculado
127376,MTC,Sistemas de Informação,CON,96.0%,2.0,600.0,7.89,Bacharelado,M,Parda,21,False,False,,0.0,False,Amigo(s),Ensino médio completo,Ensino fundamental incompleto,1.0,Solteiro(a),0,Urbano,Nunca trabalhou,Matriculado
110685,MTC,Técnico em Metalurgia,CON,72.0%,70.0,1900.0,2.24,Concomitante,F,Parda,21,False,False,,0.0,False,Mãe,Ensino médio completo,Ensino fundamental completo,1.0,Solteiro(a),0,Urbano,Nunca trabalhou,Matriculado
90880,MTC,Técnico em Eletrotécnica,CON,79.0%,60.0,2900.0,3.52,Concomitante,F,Parda,21,False,False,,0.0,False,Parentes,Ensino médio completo,Não sei informar,1.0,Solteiro(a),0,Urbano,Nunca trabalhou,Matriculado
146700,MTC,Sistemas de Informação,CON,70.0%,15.0,0.0,7.18,Bacharelado,M,Parda,24,False,False,,0.0,False,Mãe,Ensino médio completo,Não conhece,1.0,Solteiro(a),0,Urbano,Nunca trabalhou,Matriculado
139801,MTC,Sistemas de Informação,CON,96.0%,5.0,2000.0,8.15,Bacharelado,F,Parda,20,True,False,,0.0,False,Avô,Ensino médio completo,Ensino superior completo,1.0,Solteiro(a),0,Urbano,Nunca trabalhou,Matriculado
37035,MTC,Engenharia Civil,,92.0%,8.0,2300.0,8.82,Bacharelado,M,Parda,28,True,False,,0.0,False,Parentes,Ensino médio completo,Ensino superior completo,1.0,Solteiro(a),0,Urbano,Nunca trabalhou,Matriculado
60065,MTC,Engenharia Civil,COT,78.0%,58.0,1400.0,8.88,Bacharelado,M,Parda,26,True,False,,0.0,False,Sozinho,Ensino médio completo,Ensino fundamental incompleto,1.0,Solteiro(a),0,Urbano,Nunca trabalhou,Matriculado
123288,MTC,Técnico em Eletrotécnica,CON,98.0%,6.0,1000.0,7.87,Concomitante,M,Branca,18,False,False,,0.0,False,Mãe,Ensino médio completo,Ensino superior completo,1.0,Solteiro(a),0,Urbano,Nunca trabalhou,Matriculado
93526,MTC,Técnico em Design de Móveis,CON,86.0%,4.0,5400.0,7.53,Integrado,M,Parda,19,True,False,,0.0,False,Parentes,Ensino médio completo,Não sei informar,1.0,Solteiro(a),0,Urbano,Nunca trabalhou,Matriculado
139872,MTC,Engenharia Civil,CON,95.0%,21.0,900.0,6.7,Bacharelado,M,Parda,22,False,False,,0.0,False,Pai,Ensino médio completo,Ensino superior completo,1.0,Solteiro(a),0,Urbano,Nunca trabalhou,Matriculado
136360,MTC,Técnico em Eletromecânica,COT,88.0%,12.0,1700.0,6.52,Concomitante,M,Preta,19,False,False,,0.0,False,Pais,Ensino médio completo,Ensino médio incompleto,1.0,Solteiro(a),0,Urbano,Nunca trabalhou,Matriculado
91369,MTC,Técnico em Eletromecânica,CON,85.0%,45.0,0.0,0.0,Concomitante,M,Parda,22,True,False,,0.0,False,Pai,Ensino médio completo,Ensino fundamental completo,1.0,Solteiro(a),0,Urbano,Nunca trabalhou,Matriculado
91811,MTC,Técnico em Eletrônica,COT,90.0%,28.0,1019.0,5.25,Concomitante,M,Preta,21,False,False,,0.0,False,Pais,Ensino médio completo,Alfabetizado,1.0,Solteiro(a),0,Urbano,Nunca trabalhou,Matriculado
153099,MTC,Sistemas de Informação,CON,89.0%,14.0,2300.0,7.94,Bacharelado,M,Parda,23,True,False,,0.0,False,Pais,Ensino médio completo,Ensino superior incompleto,1.0,Solteiro(a),0,Urbano,Nunca trabalhou,Matriculado
113936,MTC,Biologia,COT,93.0%,16.0,200.0,7.19,Licenciatura,M,Preta,21,False,False,,0.0,False,Mãe,Ensino médio completo,Ensino fundamental completo,1.0,Solteiro(a),0,Urbano,Nunca trabalhou,Matriculado
113842,MTC,Engenharia Civil,COT,98.0%,27.0,0.0,6.75,Bacharelado,M,Parda,21,False,False,,0.0,False,Sozinho,Ensino médio completo,Ensino fundamental incompleto,1.0,Solteiro(a),0,Urbano,Nunca trabalhou,Matriculado
107708,MTC,Técnico em Comunicação Visual,COT,81.0%,23.0,5500.0,6.49,Integrado,M,Parda,20,False,False,,0.0,False,Mãe,Ensino médio completo,Ensino fundamental completo,1.0,Solteiro(a),0,Urbano,Nunca trabalhou,Matriculado
170319,MTC,Técnico em Eletrônica,CON,44.0%,28.0,6000.0,3.92,Concomitante,M,Branca,16,True,False,,0.0,False,Pais,Ensino médio completo,Pós-graduação completa,1.0,Solteiro(a),0,Urbano,Nunca trabalhou,Matriculado
114348,MTC,Engenharia Mecânica Industrial,COT,89.0%,35.0,22.0,5.31,Bacharelado,F,Preta,23,False,False,,0.0,False,Pais,Ensino médio completo,Ensino fundamental incompleto,1.0,Solteiro(a),0,Urbano,Nunca trabalhou,Matriculado
154018,MTC,Técnico em Comunicação Visual,COT,91.0%,12.0,3800.0,7.48,Integrado,F,Parda,16,False,False,,0.0,False,Pais,Ensino médio completo,Ensino superior completo,1.0,Solteiro(a),0,Urbano,Nunca trabalhou,Matriculado
92391,MTC,Técnico em Eletrotécnica,COT,94.0%,19.0,998.0,6.87,Concomitante,F,Branca,21,True,False,,0.0,False,Avó,Ensino médio completo,Ensino fundamental completo,1.0,Solteiro(a),0,Urbano,Nunca trabalhou,Matriculado
122489,MTC,Técnico em Eletromecânica,CON,78.0%,51.0,1000.0,3.87,Concomitante,M,Preta,21,False,False,,0.0,False,Pais,Ensino médio completo,Ensino fundamental completo,1.0,Solteiro(a),0,Urbano,Nunca trabalhou,Matriculado
69725,MTC,Física,CON,100.0%,100.0,1261.06,8.26,Licenciatura,M,Preta,25,False,False,,0.0,False,Mãe,Ensino médio completo,Não sei informar,1.0,Solteiro(a),0,Urbano,Nunca trabalhou,Matriculado
162625,MTC,Engenharia Mecânica Industrial,COT,95.0%,27.0,4100.0,5.69,Bacharelado,M,Parda,19,False,False,,0.0,False,Pais,Ensino médio completo,Ensino fundamental completo,1.0,Solteiro(a),0,Urbano,Nunca trabalhou,Matriculado
173176,MTC,Técnico em Eletrônica,CON,28.0%,50.0,6000.0,0.0,Concomitante,M,Branca,16,True,False,,0.0,False,Parentes,Ensino médio completo,Pós-graduação completa,1.0,Solteiro(a),0,Urbano,Nunca trabalhou,Matriculado
90653,MTC,Técnico em Eletrotécnica,CON,74.0%,92.0,2280.0,0.1,Concomitante,F,Indã­Gena,20,True,False,,0.0,False,Pais,Ensino médio completo,Ensino fundamental completo,1.0,Solteiro(a),0,Urbano,Nunca trabalhou,Matriculado
178523,MTC,Engenharia Elétrica Industrial,COT,98.0%,25.0,1302.0,5.19,Bacharelado,M,Parda,19,False,False,,0.0,False,Mãe,Ensino médio completo,Ensino médio incompleto,1.0,Solteiro(a),0,Urbano,Nunca trabalhou,Matriculado
124763,MTC,Técnico em Eletrotécnica,COT,76.0%,40.0,995.0,3.97,Integrado,M,Parda,18,False,False,,0.0,False,Pais,Ensino médio completo,Ensino fundamental incompleto,1.0,Solteiro(a),0,Urbano,Nunca trabalhou,Matriculado
151057,MTC,Técnico em Eletrotécnica,COT,63.0%,66.0,2850.0,2.89,Concomitante,F,Parda,18,False,False,,0.0,False,Avó,Ensino médio completo,Ensino fundamental incompleto,1.0,Solteiro(a),0,Urbano,Nunca trabalhou,Matriculado
152354,MTC,Técnico em Eletrotécnica,CON,88.0%,4.0,2239.0,7.61,Integrado,M,Branca,16,False,False,,0.0,False,Pai,Ensino médio completo,Ensino superior incompleto,1.0,Solteiro(a),0,Urbano,Nunca trabalhou,Matriculado
97685,MTC,Matemática,CON,98.0%,2.0,600.0,8.28,Licenciatura,M,Parda,27,False,False,,0.0,False,Pais,Ensino médio completo,Não sei informar,1.0,Solteiro(a),0,Urbano,Nunca trabalhou,Matriculado
91492,MTC,Técnico em Eletromecânica,COT,90.0%,60.0,2105.0,3.96,Concomitante,F,Parda,22,True,False,,0.0,False,Pais,Ensino médio completo,Não sei informar,1.0,Solteiro(a),0,Urbano,Nunca trabalhou,Matriculado
140179,MTC,Engenharia Civil,COT,89.0%,55.0,6000.0,3.66,Bacharelado,M,Parda,20,False,False,,0.0,False,Parentes,Ensino médio completo,Pós-graduação completa,1.0,Solteiro(a),0,Urbano,Nunca trabalhou,Matriculado
93349,MTC,Técnico em Eletrotécnica,CON,93.0%,16.0,1500.0,6.81,Integrado,F,Parda,21,True,False,,0.0,False,Mãe,Ensino médio completo,Ensino superior completo,1.0,Solteiro(a),0,Urbano,Nunca trabalhou,Matriculado
123013,MTC,Edificações,CON,89.0%,100.0,4900.0,0.0,Subsequente,M,Branca,22,False,False,,0.0,False,Parentes,Ensino médio completo,Ensino fundamental completo,1.0,Solteiro(a),0,Urbano,Nunca trabalhou,Matriculado
137160,MTC,Sistemas de Informação,CON,90.0%,80.0,10500.0,2.93,Bacharelado,M,Branca,24,False,False,,0.0,False,Pais,Ensino médio completo,Ensino superior incompleto,1.0,Solteiro(a),0,Urbano,Nunca trabalhou,Matriculado
103083,MTC,Engenharia Elétrica Industrial,COT,94.0%,3.0,1000.0,8.15,Bacharelado,M,Parda,23,False,False,,0.0,False,Pais,Ensino médio completo,Ensino fundamental completo,1.0,Solteiro(a),0,Urbano,Nunca trabalhou,Matriculado
107194,MTC,Técnico em Eletrônica,CON,97.0%,11.0,1212.0,7.49,Concomitante,M,Parda,20,True,False,,0.0,False,Pais,Ensino médio completo,Pós-graduação completa,1.0,Solteiro(a),0,Urbano,Nunca trabalhou,Matriculado
133061,MTC,Técnico em Mecânica,CON,95.0%,8.0,20.0,7.55,Concomitante,M,Parda,19,True,False,,0.0,False,Pais,Ensino médio completo,Ensino superior completo,1.0,Solteiro(a),0,Urbano,Nunca trabalhou,Matriculado
138966,MTC,Técnico em Metalurgia,COT,97.0%,3.0,2105.0,8.27,Concomitante,M,Parda,19,False,False,,0.0,False,Mãe,Ensino médio completo,Alfabetizado,1.0,Solteiro(a),0,Urbano,Nunca trabalhou,Matriculado
153299,MTC,Técnico em Eletromecânica,CON,80.0%,77.0,2500.0,2.01,Concomitante,M,Preta,17,False,False,,0.0,False,Pai,Ensino médio completo,Ensino superior completo,1.0,Solteiro(a),0,Urbano,Nunca trabalhou,Matriculado
174963,MTC,Técnico em Eletrotécnica,COT,95.0%,7.0,500.0,7.51,Concomitante,M,Parda,17,False,False,,0.0,False,Avó,Ensino médio completo,Ensino fundamental incompleto,1.0,Solteiro(a),0,Urbano,Nunca trabalhou,Matriculado
124348,MTC,Segurança Do Trabalho,CON,95.0%,11.0,16220.77,7.84,Subsequente,M,Branca,21,False,False,,0.0,False,Pai,Ensino médio completo,Ensino superior completo,2.0,Solteiro(a),0,Urbano,Nunca trabalhou,Matriculado
150526,MTC,Técnico em Eletromecânica,CON,86.0%,63.0,1500.0,3.6,Concomitante,M,Parda,19,False,False,,0.0,False,Mãe,Ensino médio completo,Não sei informar,,Solteiro(a),0,Urbano,Nunca trabalhou,Matriculado
153097,MTC,Técnico em Automação Industrial,CON,94.0%,2.0,2000.0,8.21,Integrado,M,Parda,16,False,False,,0.0,False,Mãe,Ensino médio completo,Pós-graduação completa,2.0,Solteiro(a),0,Urbano,Nunca trabalhou,Matriculado
148445,MTC,Técnico em Eletromecânica,CON,84.0%,80.0,900000.0,0.47,Concomitante,M,Parda,17,False,False,,0.0,False,Pais,Ensino médio completo,Ensino superior completo,2.0,Solteiro(a),0,Urbano,Nunca trabalhou,Matriculado
103222,MTC,Engenharia Elétrica Industrial,CON,97.0%,15.0,20500.0,7.21,Bacharelado,M,Parda,24,True,False,,0.0,False,Pai,Ensino médio completo,Ensino superior completo,3.0,Solteiro(a),0,Urbano,Nunca trabalhou,Matriculado
97606,MTC,Química,CON,96.0%,11.0,800.0,7.36,Licenciatura,F,Branca,23,False,False,,0.0,False,Mãe,Ensino médio completo,Ensino médio completo,1.0,Solteiro(a),0,Urbano,Nunca trabalhou,Matriculado
134854,MTC,Técnico em Design de Móveis,COT,90.0%,1.0,2318.8,7.76,Integrado,F,Preta,17,False,False,,0.0,False,Mãe,Ensino médio completo,Ensino médio completo,1.0,Solteiro(a),0,Urbano,Nunca trabalhou,Matriculado
150475,MTC,Técnico em Eletromecânica,CON,67.0%,50.0,3600.0,2.27,Concomitante,M,Preta,18,True,False,,0.0,False,Mãe,Ensino médio completo,Ensino médio completo,1.0,Solteiro(a),0,Urbano,Nunca trabalhou,Matriculado
99178,MTC,Engenharia Mecânica Industrial,CON,97.0%,3.0,1342.23,7.98,Bacharelado,F,Preta,23,False,False,,0.0,False,Mãe,Ensino médio completo,Ensino médio completo,1.0,Solteiro(a),0,Urbano,Nunca trabalhou,Matriculado
102972,MTC,Engenharia Mecânica Industrial,COT,93.0%,16.0,0.0,6.91,Bacharelado,M,Branca,23,True,False,,0.0,False,Tios,Ensino médio completo,Ensino médio completo,1.0,Solteiro(a),0,Urbano,Nunca trabalhou,Matriculado
107563,MTC,Segurança Do Trabalho,CON,68.0%,100.0,1470.0,0.0,Subsequente,F,Preta,24,False,False,,0.0,False,Pais,Ensino médio completo,Ensino médio completo,1.0,Solteiro(a),0,Urbano,Nunca trabalhou,Matriculado
